"LocationFindLocationLatitude","LocationFindLocationLongitude"
-36.8754081,174.7744842
-37.803863,174.87149
-40.831443,175.061834
-39.3067065,175.4409814
-44.66517158,169.2774535
-41.258191,174.865882
-36.972461,174.862549
-37.729204,176.118413
-36.93735,174.725989
-41.0502629,172.107964
-35.430216,174.433602
-45.947602,169.253951
-36.41666975,174.8166628
-36.9378874,174.6319385
-35.2665944,174.1686644
-39.94771832,175.042551
-37.0280488,175.8843741
-17.673414,177.100623
-37.66864,175.120242
-43.2820231,171.9647851
-36.7972753,174.8141818
-45.914735,170.494361
-37.00396244,174.8964222
-40.30651096,175.7585765
-36.7895159,174.7151002
-36.88969675,174.7284709
-39.217644,176.537793
-37.6896737,176.1163426
-41.284233,174.7925628
-39.1334174,175.6541023
-36.878333,174.978846
-37.705441,176.164349
-43.21930292,170.161056
-36.79812483,174.7243819
-36.8399999,174.6899974
-37.282625,175.907399
-41.21891511,174.9018498
-39.11666396,173.9166672
-43.70003817,169.2561741
-38.7979493,177.1138166
-41.349606,174.773328
-37.8026491,174.832208
-36.778834,174.754114
-35.2538432,174.0425781
-38.41181649,176.9680999
-41.30799,174.807295
-39.20172962,175.4207141
-44.80381367,168.1583559
-39.2605653,175.5713184
-36.619331,174.733971
-44.93272476,168.8328274
-35.570857,173.555699
-38.0765544,174.8288082
-39.186007,174.683689
-37.0128173,174.8854256
-36.8031655,174.8244982
-37.230053,175.835085
-43.587916,170.1270669
-36.8193457,174.8043439
-39.144382,175.6318497
-42.3558434,172.5155104
-46.052165,168.871162
-39.325343,174.003519
-37.694438,176.287268
-38.5706572,177.0973592
-37.7978645,177.6553084
-36.9020584,174.772823
-37.919886,175.081412
-43.2912855,170.4115537
-36.779075,175.027603
-41.4677056,172.2772605
-36.611487,174.776292
-40.86442747,175.2295599
-43.820599,172.899445
-43.5065215,172.7340282
-38.4673249,176.851523
-41.4069982,172.0334947
-43.17878,172.120745
-44.2770001,169.848996
-36.6948987,174.7387618
-40.75310119,172.2899477
-36.844333,174.8939966
-36.9540345,174.81895
-43.62921943,170.1909419
-45.742788,170.586152
-41.2261375,174.1513565
-41.107336,174.852904
-38.5704617,177.0965106
-44.873003,168.21183
-36.9143056,174.926313
-39.236265,175.556796
-38.088338,176.280927
-43.5343415,172.560747
-44.1892702,171.4869821
-41.269841,174.868929
-35.2307315,174.1588202
-40.8779272,175.4092063
-36.898759,174.857207
-36.796495,174.911839
-41.266486,174.862749
-35.178203,174.3314201
-36.8333322,174.4166704
-36.832547,174.795866
-43.9011671,172.2075055
-36.7750025,175.0499986
-37.06230294,175.7709451
-41.253662,174.962276
-39.206663,175.678837
-43.155174,171.680881
-43.696809,170.1668891
-37.6018997,175.1854009
-39.1410625,175.6455509
-40.885422,174.96412
-36.90064,174.909768
-38.4537051,175.6109388
-43.18581963,172.1508998
-43.1257413,171.6218762
-36.461528,175.168119
-43.4679944,172.6820504
-36.9093832,174.8938868
-36.71826362,174.7250355
-37.6645761,175.1287877
-41.113119,175.324987
-43.150564,171.7313535
-45.7893104,170.3715138
-41.307673,173.056652
NA,NA
-36.80488879,175.5807552
-38.081042,176.276636
-36.4985009,174.8423309
-40.612578,175.287716
-39.073621,175.663683
-45.954967,167.3128528
-43.717974,170.06462
-41.2904503,174.8991138
-43.583709,170.184093
-38.101671,176.264906
-36.8674954,174.7458185
-38.1682859,176.2787295
-36.766759,174.595027
-35.229109,174.266727
-41.2848332,173.1983318
-36.855228,174.737206
-39.230663,173.757
-40.8778339,174.9151685
-43.58534498,172.5712148
-43.6166685,172.8156615
-35.825491,174.310022
-41.3200007,175.0033292
-36.88030182,174.7112384
-39.101,176.045167
-39.143488,175.63354
-45.379299,170.435692
-36.9286231,174.4514206
-40.4766626,175.1999957
-37.619926,175.016324
-38.0806096,176.2667368
-38.0650104,175.3334684
-36.581107,174.694486
-42.6899987,172.2246676
-38.0858743,176.2743804
-45.906303,167.680919
-41.345669,174.814902
-36.89970385,174.44637
-36.8264615,174.7325747
-45.83904,170.650184
-41.0896915,173.6447494
-43.270862,171.397836
-43.787357,172.01467
-41.276,174.851476
-43.72125106,170.065182
-38.357986,176.369029
-41.5721124,175.4309145
-40.8512773,174.9131103
-35.563929,174.509987
-43.537005,172.6288383
-36.785225,174.66781
-44.82434458,168.1228354
-41.31480036,173.2372995
-42.0478297,172.6055012
-41.77268028,172.1460928
-39.06491649,174.0449228
-38.525409,175.7873927
-39.1345034,176.3478343
-39.62188806,176.784395
-39.1908202,173.9801696
-36.833641,175.582518
-37.994878,177.14613
NA,NA
-43.6600911,170.1748184
-45.41110731,167.7517839
-41.0180013,172.5099953
-36.845538,174.773883
-36.621532,174.766333
-43.6310367,171.3007657
-45.719072,170.440247
-41.460357,175.092991
-39.296859,174.063353
-37.4073012,175.7082316
-45.829547,170.620751
-36.687143,174.832306
-43.1293849,172.3373761
-36.823096,174.684259
-41.3431644,174.8168392
-37.047043,174.903224
-38.1580915,176.2396724
-36.543333,174.7
-43.6221633,172.6566609
-36.8166689,174.9333354
-38.7156241,175.9400769
-37.6908478,176.2892269
-41.225501,172.773921
-41.415752,174.86907
-40.3124933,175.7855658
-38.29256131,175.3885085
-39.38889037,174.3632561
-36.83870376,175.7435673
-43.56418708,172.7511103
-43.1201694,172.5405005
-35.5617263,174.4903285
-45.04829717,168.9855239
-39.064465,175.988412
-41.616982,175.290642
-40.637235,175.292186
-40.939763,172.984008
-35.439537,174.411528
-35.7204229,174.262883
NA,NA
-41.35390379,174.7675056
-41.33011403,174.7833884
-38.3297258,175.1577876
-41.30400386,173.419189
-43.915657,170.527594
-36.6210421,174.9205429
-36.54846,174.621239
-39.28478702,176.493161
-39.29485448,174.057772
-40.8009444,172.5518419
-37.4633927,175.9906241
-41.32242891,173.2288913
-36.9225892,174.9235017
-41.3226021,174.768798
-39.1669989,175.3323727
-37.393507,174.725918
-43.889466,171.724279
-45.0205717,168.6376104
-39.558974,174.806804
NA,NA
-44.272833,171.321997
-36.9614035,174.8268303
-39.237715,175.527028
-43.89365334,169.195097
-36.618608,174.734014
-41.6632731,172.20003
-41.2604985,174.8388367
-38.6046793,175.3921765
-41.254124,174.908526
-44.05166,169.8291982
-45.740473,168.443179
-41.73209082,171.4699848
-42.5308222,172.2824436
-38.3392995,175.7320572
-37.778509,175.294471
-35.463465,173.368769
-36.550003,175.7499973
-43.7436881,170.0976159
-39.24853091,175.5679703
-41.2451834,174.8220219
-38.143054,176.2191
-43.8756763,172.9468518
-36.913856,174.45152
-35.027851,173.913243
-43.5635141,172.7693895
-39.08519106,175.652524
-36.96040816,174.8346798
-41.5421663,173.1066676
-36.840603,175.00136
-37.7634606,175.2847159
-41.3598359,174.843496
-36.70585433,175.0081861
-37.1224612,175.5494927
-37.7785193,175.2925707
-35.904147,174.454833
NA,NA
-41.311592,174.798016
-43.806597,172.946177
-37.8186219,175.3496095
-36.7231502,174.75943
-40.36557139,175.6638324
-37.9995291,176.2169994
-44.3,169.7
-41.352409,174.303096
-40.854711,174.911219
-43.137167,172.824667
-40.28288032,175.756086
-41.2358334,174.8995004
-40.937152,174.9681
-41.8984515,172.7615528
-41.102312,174.87345
-37.09462436,175.6274426
-37.758883,176.451304
-36.782423,174.666901
-38.196597,176.664164
-43.828081,170.086837
-36.63536889,175.5299425
-41.271385,173.2572722
-37.796776,175.145874
-37.286334,176.251371
-43.4065463,172.6594126
-35.103921,173.766568
-45.1189906,168.7407179
-41.3676638,174.7321644
-38.2161679,175.4861474
-41.34599563,174.8393285
-39.6268909,176.9214737
-45.8938025,170.6815838
-45.03629612,168.6291007
-37.6357163,176.1902999
-36.792501,174.687956
-40.777435,175.402684
-40.2224567,175.55277
-46.3499993,168.1499998
-41.2949965,173.3111716
-39.913802,175.033364
-37.8025588,174.8535247
-36.9082037,174.9451164
-40.864936,172.896491
-38.12371049,176.3085173
-39.07764636,176.2684845
-43.56478407,172.7608158
-43.61128936,169.8862421
-44.20509014,169.0612889
-36.840434,174.765003
-42.26927084,172.7671812
-39.13554921,175.649104
-44.7353398,171.0485606
-39.26080235,175.5527734
-35.55729793,174.5046907
-37.631466,176.19388
-41.406615,173.756396
-41.322874,174.831877
-46.83570325,168.0872208
-37.0175013,174.5583296
-39.110556,175.6525
-42.4715837,172.8478042
-41.962541,172.46442
-41.24083,174.8721632
-37.049785,175.942106
-37.010318,174.609098
-41.29797013,173.5716431
-43.797426,171.199075
-36.8709477,174.8667536
-43.17364127,172.1443264
-39.9363936,175.0563396
-39.9228423,175.0440448
-46.273263,167.900303
-41.2666707,174.8633392
-44.00763337,169.7456401
-37.6658343,176.1669948
-39.7736957,174.4887453
NA,NA
-41.367306,172.905741
-44.62104325,170.9467902
-41.2053325,174.6701617
-36.2566675,175.4018327
-36.8737262,174.5242361
-41.2583294,174.8533382
-43.5277103,172.6691391
-43.69915722,170.0951379
-37.860389,174.790226
-39.2681697,175.500167
-39.2983219,175.5570352
-39.133322,175.6555215
-41.287505,174.775854
-39.2997326,175.5592548
-41.344084,173.190005
-42.4551275,173.5573732
-39.2946957,175.5580626
-38.930331,175.869541
-41.93340222,172.8070056
-43.7040589,170.7337189
-36.9793588,174.8494586
-38.9270038,175.8408363
-38.198831,176.420184
-45.884571,170.516739
-37.9956734,175.0908929
-36.896289,174.444464
-41.115885,173.198644
-38.225626,175.851932
-42.26380667,173.8293427
-36.930833,174.843889
-37.695187,176.049572
-42.45175036,172.6351667
-40.3504332,175.6059816
-41.1240776,174.8402872
-43.4027763,172.6603846
-37.27727,174.846723
-35.2078972,173.20113
-39.0732537,175.6635883
-36.8552281,174.7372057
-36.57942,174.70871
-37.6525,175.873056
-45.744433,170.641835
-42.0528328,172.654377
-36.9041,174.625124
-40.29376302,175.7529994
-36.6010829,174.8891714
-39.18318376,176.4568706
-42.491587,172.835608
-38.115242,176.3053182
-36.8958054,174.6093152
-38.700004,174.6141676
-39.9452773,174.9986099
-36.795382,174.85492
-44.389313,171.250462
-41.1095001,174.9020462
-43.590781,172.696767
-37.63016667,176.1961667
-39.06891037,176.0370644
-36.966077,174.807656
-43.04687831,171.9823892
-36.83393,174.421249
-44.151168,169.0933285
-41.257141,174.871642
-41.3976621,175.0093374
-39.073621,175.663683
-42.242752,171.296768
-37.042538,174.658113
-37.8134483,175.2869719
-39.1222469,175.6544577
-39.1534274,175.6318397
-38.6975,176.150278
-36.305828,174.797708
-43.554426,172.628174
-41.2322,172.6592
-43.3069022,172.7118057
-44.55221708,168.1339017
-37.6867804,176.1710833
-36.963511,175.165208
-38.4018936,175.6127138
-38.98190308,176.7886531
-36.625414,174.78757
-43.606976,172.721917
-41.304808,174.803036
-43.5335398,172.6377086
-46.085745,166.620821
-38.780873,175.734168
-39.2576094,175.5648252
-37.8068481,175.3248965
-40.83060257,175.3065867
-37.027365,174.9079306
-36.79392286,174.7491791
-41.278109,174.861271
-43.59488,170.141145
-38.09466092,176.7051248
-40.98916834,174.9334965
-40.9169725,175.1554369
-39.3067521,175.5530399
-36.929722,174.850833
-37.3858338,174.6896712
-36.849632,174.843615
-35.312668,174.114411
-41.094963,174.235202
-44.526622,169.115406
-41.2961866,174.8393016
-36.9029999,175.190166
-41.37371453,172.6116941
-38.1340243,176.2599711
-39.070847,174.111066
-41.345286,174.772015
-39.1332063,175.6558526
-43.6304611,169.9460504
-40.961267,175.05052
-39.297216,174.064603
-38.30622613,176.5021732
-41.6385983,173.3169853
-39.121057,173.950523
-35.1804762,173.0574844
-36.87954917,174.7560225
-38.243656,176.4338609
-41.0870221,174.7812026
-38.0443529,176.2636196
-35.203181,173.977802
-44.92321757,168.7100003
-37.7178271,176.3402788
NA,NA
-35.86721369,174.051417
-39.2928749,174.0800413
-36.788742,174.871891
-45.7186177,169.7364478
-38.108778,176.266719
-38.13050721,176.2643083
-38.08809392,176.515961
-36.77264,174.659844
-36.8363833,175.1912667
-41.88834465,172.7483193
-37.97561,177.422174
-36.799352,175.097216
-41.319667,174.8415
-39.1618606,175.5713179
-37.079238,174.712872
-37.6217532,176.4233686
-36.9768198,174.5790583
-41.2288352,172.5478349
-38.9879013,175.4601181
-36.9109548,174.7703912
-37.50155,175.828006
-40.903128,175.508026
-36.915407,174.7667898
-41.0856637,174.8333337
-43.6225609,170.8199733
-41.508453,173.949817
-40.3668103,175.6139141
-35.822504,174.458161
-36.27674853,175.2727871
-38.12170283,176.2324969
-43.570809,172.7701295
-44.791258,167.7528629
-43.7005431,170.1660678
-37.050222,174.526475
-36.4802593,175.3453825
-40.760322,173.721356
-37.031791,174.677847
-35.4082933,173.4232329
-38.16652507,176.2662807
-36.85757087,174.4309372
-37.01703252,174.8873056
-41.27663879,173.2603018
-41.098277,174.888048
-41.33522,174.84616
-37.5144956,175.9783321
-38.1700774,177.4674503
-36.8308355,174.7125016
-37.7507262,176.1088046
-43.59572514,172.7621304
-41.1666664,173.2499959
-37.968659,177.044384
-40.7500003,175.4999967
-43.39118763,172.7024301
-36.9261669,174.6825236
-39.129161,175.6356319
-39.26386303,175.5528845
-41.05992246,175.0962079
-37.63804099,176.1682495
-41.2914971,174.8198351
-37.484437,175.763031
-36.5100001,175.4699973
-38.6833341,178.1333284
-35.705705,174.5226489
-37.203215,175.878762
-40.30278941,175.2342168
-35.400259,173.808712
-36.79728,174.81418
-41.3011643,174.8321675
-40.82993,175.049188
-39.2277044,175.3862072
-38.2496552,178.3321353
-44.7691477,167.7663323
-35.958403,173.734825
-38.702393,174.61938
-38.95893576,174.2811145
-37.812999,177.6303332
-39.1749641,175.8582492
-44.643254,171.185532
-41.846074,171.9491243
-46.17646477,167.6524808
-36.828661,174.76038
-37.3938491,175.9411013
-36.80092992,174.777505
-44.4167455,168.3914335
-37.7344781,176.4548081
-43.6783533,170.1073883
-40.8903356,174.9760766
-36.4969972,175.3046619
-45.9235472,170.625377
-41.26191288,174.7832978
-42.51055578,172.8136632
-36.955692,175.192331
-43.53485211,172.5743327
-43.23090221,172.2278575
-43.2362006,172.2364487
-45.2994486,167.4721106
-42.5961904,172.7684059
-39.1336239,175.6545265
-37.051067,174.671803
-44.8155398,168.13524
-36.862452,174.874752
-45.73393874,170.6164514
-41.28383664,174.8246613
-41.0985408,174.8408957
NA,NA
-41.2310017,174.847161
-35.695024,174.326728
-36.9013498,174.7260852
-38.5327021,175.6539176
-39.1098541,175.6550794
-43.1479397,171.9524654
-37.542897,176.095382
-43.5561517,172.6620007
-37.711141,175.9001992
-41.1095629,174.9015121
-36.8714169,174.711702
-44.3974772,171.2550494
-37.111172,175.7325232
-36.86046268,174.7691245
-37.0422276,175.7131859
-35.505772,173.752684
-37.647368,176.162527
-43.523716,171.7353
NA,NA
-37.634165,176.174461
-41.2565025,174.8621669
-44.03677027,169.5344455
-36.868187,175.18398
-44.259445,170.105113
-40.89193,174.973508
-38.004721,175.318721
-38.1675743,176.2819499
-45.753773,170.642698
-39.26415697,176.3717646
-39.082639,175.653029
-45.99709113,170.0661288
-38.1316555,176.2570255
-37.53499598,174.7008295
-37.8054759,176.04518
-41.07567174,175.2288537
-37.748034,176.41533
-45.9171648,170.4861315
-41.2476788,174.8658546
-37.97323917,175.1194721
-37.78767736,174.8770225
-37.6304022,176.186572
-40.8346324,173.0094886
-36.4513892,175.147774
-35.703167,174.3241
-41.20119712,172.1741135
-35.599741,174.516665
-37.4649814,175.9901562
-36.9674838,176.0814845
-40.6500038,173.9999942
-39.1505214,175.6352488
NA,NA
-36.8459185,174.7688902
-39.007503,177.321026
-39.9078581,175.0274338
-39.1336239,175.6545265
-37.801323,174.91392
-44.8337989,168.6972957
-40.766666,175.382132
-41.2736693,174.8683378
-41.275319,174.808545
-37.995486,176.3424633
-38.7265,176.065833
-43.48752036,172.6970109
-39.1419884,175.6365038
-43.713864,170.074145
-36.89634,174.4441
-36.537358,174.712628
-43.51333125,172.6453765
-38.5309065,176.9912352
-39.5430354,176.9229661
-36.904526,174.893887
-39.05266096,174.1036808
-37.8006672,174.8310005
-39.93334028,175.0699634
-41.2807504,174.9034295
-45.0986406,170.9938336
-35.846665,174.530665
-41.2521165,173.2951649
-41.34823079,174.9288932
-37.5992023,175.6073714
-36.884301,175.01008
-36.850192,174.856883
-36.8625117,174.8747368
-41.283059,174.765973
-43.5629275,172.7474503
-43.835906,172.723869
-43.6043585,172.8093178
-43.6262835,170.191277
-43.80882097,172.9638075
-40.14502648,175.2309742
-37.456126,176.004621
-38.07097921,176.2158102
-37.7768914,178.1790057
-36.8748376,174.7824926
-39.8158281,176.9959958
-37.6285008,176.3956648
-42.7425685,174.4868927
-38.83184054,176.028913
-41.898998,172.6921704
-37.034979,174.711214
-36.6252312,174.7393982
-36.692381,174.970115
-41.210836,172.838301
-41.259933,173.265407
-39.281736,175.568494
-39.787212,176.168206
-43.2908289,172.1914997
-40.73943868,175.3988471
-44.8233361,167.7845022
-40.917542,174.974467
-39.1326629,175.6567692
-43.6883363,172.7059284
-38.38910819,175.3766051
-42.8610408,173.1218115
-42.4158957,173.7122338
-41.28916956,174.780338
-41.276784,174.867175
-41.2585031,174.8609943
-36.712054,174.713108
-41.345681,174.814087
-40.841111,172.581944
-40.459128,175.845355
-38.75571,176.065203
-41.342389,174.813774
-36.77597,174.578301
-36.58549947,175.2083
-39.003845,174.21999
-38.1004653,176.261579
-43.6012429,171.3257898
-41.44383113,172.5813488
-36.82833738,174.746666
-36.67166834,175.4350038
-40.843982,173.852498
-41.2498572,173.1098073
-39.075497,176.264502
-40.985428,174.943985
-40.8423841,174.8930699
-35.624549,174.5473441
-44.997987,168.6355215
-39.138554,175.64614
-41.2794957,174.8263314
-44.940823,168.8401243
-44.81065719,170.8336912
-41.258854,174.868812
-36.7813807,175.0143126
-38.58684717,176.0504592
-38.1742878,176.2560253
-41.88842585,172.7483793
-43.44695903,171.7357294
-40.86931868,175.0656204
-45.02519303,170.1273825
-40.880327,175.011263
-36.836838,174.815539
-37.754002,176.455838
-36.936446,175.161209
-37.0505,174.813
-36.581955,174.689006
-38.0365168,176.2417538
-43.471814,171.526348
-37.253674,175.839394
-43.7045828,169.2773109
-36.2079307,175.1297768
-38.887588,175.795493
-37.9420176,177.0096013
-40.792499,175.449503
-39.14191572,175.5952109
-39.07353563,175.6630788
-44.231912,168.835796
-38.526165,175.675504
-36.902584,174.683857
-36.834112,174.800514
-37.630856,176.171323
NA,NA
-35.840918,174.3384875
NA,NA
-43.50678,172.729169
-37.633079,176.170675
-40.91169596,172.7989757
-36.90669646,174.7022315
-42.5989674,171.4705731
-41.252777,174.992168
-36.450275,174.771354
-42.249341,173.826215
-44.3121676,168.8533392
-41.257497,174.0755124
-41.31993936,173.2260628
-39.9451425,174.9991093
-43.565684,172.760289
-41.254374,174.904402
-37.950892,177.0374195
-37.7269286,176.1428378
-36.694629,174.7546832
-41.328041,174.793848
-36.91145301,174.8742057
-36.99626794,174.4734588
-42.00698344,172.6836078
-42.44531051,171.194286
-37.8254495,175.3993467
-40.452012,175.228724
-35.1966707,174.0350037
-39.4904229,176.2976752
-37.521478,175.815386
-40.48136886,175.6420426
-43.2192744,170.1584596
-37.9923629,177.2656387
-39.1288484,175.6367075
-36.86681101,175.5473495
-36.4849011,174.6552698
-43.6121522,172.6953078
-39.5344989,174.5266625
-39.8658349,174.5466676
-35.3385346,174.3601339
-38.526974,175.677162
-42.5962238,171.2277187
-36.737956,174.758234
-38.67742765,176.1006541
-40.95666667,172.5458333
-38.0538826,176.257207
-45.50371505,169.0905856
-36.898085,174.787793
-39.107894,175.65252
-36.37028,174.8008371
-37.8225571,174.8106255
-40.9890875,173.0261189
-45.4579699,167.1496038
-45.03447563,168.608203
-42.418833,173.705871
-37.799388,175.8384916
-40.2194246,176.7886508
-37.725312,176.138255
-42.72318,170.957117
-39.054333,174.074275
-41.21836598,174.8227684
-37.797983,174.8338076
-39.2655023,174.0311686
-44.96882828,168.6263248
-43.52704026,172.5681507
-37.7624449,175.9599951
-37.6867804,176.1710833
-40.8520558,174.9139631
-36.860463,174.769124
-42.44635812,171.2163254
-36.8788982,174.6414308
-45.182453,170.907456
-40.058624,175.944969
-44.781596,168.353591
-44.04272574,171.0138826
-44.766142,168.169498
-39.236776,174.245137
-36.784611,174.778763
-45.2530022,170.8610006
-42.5538754,173.5172746
-43.7159376,170.103922
-39.2855298,175.6000892
-42.988512,171.7476081
-37.7904386,175.2792559
-43.62583727,172.6816659
-39.2547916,174.0949985
-39.10891133,175.6529626
-36.610155,174.807754
-35.953111,174.490905
-43.6306002,171.2998731
-41.273295,173.226874
-40.879111,174.926517
-36.5777456,174.6867772
-35.700584,173.97813
-36.6325017,174.7883344
-39.16304294,174.6737738
-36.8313742,174.420615
-36.849706,174.857779
-38.7898243,176.9315174
-37.96052053,177.0237832
-39.30973899,174.0697109
-40.1951178,175.8464973
-41.281605,174.868424
-39.2140292,175.5091425
-41.3495249,174.8523371
-43.834508,169.011556
-39.116178,173.945287
-38.734731,176.057688
-36.926015,174.846799
-41.280794,173.323261
-37.04222762,175.7131859
-38.0107416,175.3245937
-42.8019147,171.7068523
-37.784369,175.283214
-36.7835552,175.0226727
-36.87083,174.515371
-37.13119278,175.6038109
-39.914111,175.049449
-40.7071697,175.4171712
-37.72665,176.143166
-36.76225,174.7665
-37.0115,175.872167
-36.077169,173.851337
-38.0859421,176.2854972
-36.861175,174.7373403
-36.183667,175.042333
-39.887451,174.901512
-43.72902854,170.0978899
-41.731858,172.708654
-44.5533357,168.8950029
-37.897773,175.436687
-36.89400353,174.8552518
-41.23758109,172.6856402
-46.660345,168.847185
-41.1941744,174.9969349
-40.832778,172.841111
-39.2499999,175.6000039
-41.2583306,173.2700056
-41.05833679,174.8400001
-40.9016079,175.2862362
-38.107489,176.287669
-42.9636606,172.4596626
-43.6143961,172.6669292
-36.924113,174.6965
-41.5628335,173.3525936
-41.2833342,174.7808361
-44.503852,169.135208
-41.2593297,174.8991666
-43.7479843,169.5082875
-40.557144,175.6634206
-42.4210002,173.6077577
-39.28885119,174.0708308
-44.77525198,168.07606
-41.315268,174.832622
-43.85466606,171.2033121
-38.0914258,176.2274681
-40.62490945,175.477236
-43.5111371,172.5947519
-44.945589,168.847385
-43.43729203,172.555815
-39.2766874,175.6015008
-37.570182,175.052197
-43.309209,172.606454
-41.27314695,173.2706397
-36.876133,174.912262
-37.7847074,174.8841125
-43.453093,170.184195
-36.841984,174.822144
-44.924336,167.381441
-36.8666662,174.8833302
-37.75273825,176.4533206
-41.247673,174.903469
-41.267518,174.85451
-36.8552281,174.7372057
-36.833607,175.411835
-39.1728476,175.5145758
-37.1437298,175.8826973
-39.2091437,175.6786766
-44.091882,171.24465
-37.931484,177.7278439
-36.880683,175.041588
-38.11395917,176.2486555
-39.0721541,175.6624259
-36.910579,174.711174
-44.905581,170.3307921
-43.62055235,172.7124313
-35.4918805,174.4624588
-44.6679841,167.9260601
-45.522391,167.600477
-45.6742579,169.9891752
NA,NA
-44.79116249,167.7548942
-39.157075,175.637984
-36.90329938,174.7134467
-43.870205,169.3883393
-41.227278,173.995401
NA,NA
-41.10517149,174.844201
-41.2841469,174.8260794
-45.99680822,170.0656272
-39.0278567,175.8164821
-42.6599121,171.7733928
-37.719658,176.149903
-43.743597,172.038335
-39.2140054,175.0937357
-40.547622,175.193507
-41.357723,174.726808
-43.2803943,172.5787854
-40.93806305,174.9678774
-41.25089065,174.9508269
-40.9840972,173.7366794
-36.85,174.81
-37.129353,174.701474
-41.113058,174.843326
-37.679942,175.173453
-43.3265727,171.5079907
-38.77,176.068333
-39.158294,175.688966
-40.950989,174.139837
NA,NA
-39.298406,174.064751
-38.790711,175.903723
-37.6895754,176.2659854
-38.1359131,176.2265084
-36.7086701,174.7413335
-36.714755,174.746484
-36.049511,174.581788
-36.9100453,174.774568
-41.2593369,174.8883285
-37.6925562,176.2650618
-36.62900621,174.6995583
-41.0743588,174.1717133
-37.073259,174.916855
-42.3876081,173.620799
-38.1809918,176.4717844
-41.247477,174.817507
-36.59312,175.78668
-42.3747036,172.4031468
-42.73795794,171.2965699
-38.66919765,176.0855208
-39.1330009,175.6557755
-43.2004745,171.6214259
-43.351053,172.6598835
-39.319094,174.03659
-38.209983,176.4384
-36.9220328,174.791393
-44.0736985,170.1699725
-41.2652185,174.9333592
-36.9019732,174.7724955
-41.5351714,173.9623573
-39.2860378,174.1038565
-41.371186,174.300337
-37.701691,175.214653
-45.942073,170.353617
-41.1418689,174.858693
-45.06173711,168.8096555
-39.1548306,173.9629234
-37.6364984,176.1706651
-37.09488267,174.9825304
-36.74279927,175.417951
-36.822629,174.734204
-37.81521072,175.9340037
-39.323036,175.270989
-37.69142559,176.2655451
-39.1113682,175.6530779
-36.784817,174.945345
-36.8885,174.938333
-37.068815,175.762761
-42.4296824,173.6550707
-36.8666649,175.06666
NA,NA
-36.860262,174.612204
-44.887458,169.312733
-43.72435784,171.9892177
-36.806466,174.656185
-42.780538,173.185286
-39.2603042,175.5643672
-36.8374571,174.4222414
-36.8788515,174.8541446
-44.5,168.7255
-37.034356,174.673465
-39.1376242,175.6469954
-45.184916,170.938928
-40.199171,176.066392
-37.7555976,176.1106201
-36.9616663,174.6533376
-36.9044703,174.7135065
-41.3124605,174.8812123
-39.337683,176.365714
-37.0113049,174.4898779
-39.111594,175.652658
-39.24608092,175.547037
-35.62676297,174.3163566
-42.5789687,173.4268686
-36.830876,174.894142
-36.841031,174.862287
-38.665557,175.483618
-39.14434108,175.6360479
NA,NA
-36.838167,175.826839
-37.630856,176.171323
-41.326624,173.463428
-37.4131058,175.9472093
-39.8840182,178.648899
-43.51257812,171.1504002
-36.63908,174.767541
-41.287505,174.775854
-35.63630597,174.5225239
-37.642098,176.185856
-37.026857,174.6162808
-39.150146,175.3873218
-44.6953743,168.4703072
-37.045042,174.927274
-43.5705363,172.7733751
-37.730593,175.266959
-44.3881013,168.7188395
-41.314433,174.799983
-43.57836,172.791266
-45.939541,169.409727
-41.6272683,172.9045729
-39.09883896,175.6482144
-36.641417,174.750857
-37.806352,174.8305389
-38.7297274,176.0671011
-42.56427372,172.3542927
-44.22257046,169.1661073
-41.10086419,176.0710161
-36.788376,174.867078
-34.9789001,173.4881926
-36.7450013,174.7835052
-39.0736209,175.6636831
-41.01840635,172.9016748
-36.759228,174.769464
-42.9986663,171.1445848
-39.298694,174.075353
-41.181742,172.645694
-35.560872,174.514956
-36.5966699,174.9333302
-38.08128,176.2691944
-39.133554,175.654038
-43.30295545,172.602709
-45.0788235,170.547452
-35.3056506,174.2878822
NA,NA
-36.8870387,174.7856937
-36.93570559,174.7188542
-41.1383343,174.8678269
-37.8934118,176.206573
-40.570753,175.429889
-41.280932,174.75704
-42.4566723,172.5861615
-41.2513316,174.7808258
-37.028766,175.521867
-36.8420874,174.7670973
-39.1432926,175.6330123
-41.19931891,172.4963375
-41.345866,174.773174
-36.8439421,174.8605456
-43.588354,172.751635
-40.95816064,173.8971521
-36.850001,174.6666647
-36.8333326,174.7666716
-40.34445343,175.6369014
-35.62329913,174.5322811
-36.595897,174.7034373
-41.287505,174.775854
NA,NA
-41.3002152,174.3144241
-42.239205,173.68845
-40.8641633,175.0133374
-36.4724469,174.7256534
-37.385241,174.689695
-36.9072014,174.7518075
-40.35952231,175.6063671
-41.35016334,174.7676674
-37.0361082,174.619996
-40.499897,172.672056
-41.295318,173.376202
-45.1118189,170.9790192
-44.112541,172.799176
NA,NA
-43.56529802,172.6211606
-37.706475,176.151295
-40.979422,174.827964
-38.9905026,175.8199407
-41.119201,173.027576
-39.1268565,175.6601249
-36.340499,174.816879
-36.7585207,174.7155411
-37.01166711,174.6058322
-44.8362654,167.797921
-36.8366676,174.7666698
-36.7804106,174.9905665
-36.645172,175.575044
-37.82679531,174.8233066
-38.0605228,175.657138
-39.248633,175.5633393
-41.302809,173.201811
-38.199444,176.335833
